Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Defense,D,,,Jake,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1069
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Offense,Catch,Ben,Mel,,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1079
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Offense,Throwaway,Mel,Anonymous,,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1087
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Defense,Throwaway,,,Anonymous,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1095
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Offense,Catch,Mel,Jake,,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1106
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Offense,Throwaway,Jake,Anonymous,,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1114
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Defense,Throwaway,,,Anonymous,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1120
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Offense,Catch,Manson,Gabe,,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1136
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Offense,Throwaway,Gabe,Anonymous,,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1142
2021-08-22 10:57,SMUT,BFG,277,D,1,4,Defense,Goal,,,Anonymous,,Jake,Goda,Mel,Taylor,Manson,Ben,Gabe,,,,,,,,,,,,,,,,,,,,,,1330
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Stephen,Margo,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1439
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Margo,Stephen,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1449
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Stephen,Nicole,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1453
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Nicole,Craig,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1457
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Craig,Denise,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1461
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Denise,Roach,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1465
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Throwaway,Roach,Anonymous,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1469
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Defense,D,,,Craig,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1527
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Craig,Nicole,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1535
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Nicole,Craig,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1540
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Catch,Craig,Roach,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1545
2021-08-22 10:57,SMUT,BFG,115,O,2,4,Offense,Goal,Roach,Denise,,,Nicole,Denise,Craig,Garrett,Margo,Roach,Stephen,,,,,,,,,,,,,,,,,,,,,,1552
2021-08-22 10:57,SMUT,BFG,33,D,2,5,Defense,Pull,,,Jno,5.27,Banxx,Tom,Grace,Lauren,Souma,Jno,Gabe,,,,,,,,,,,,,,,,,,,,,,1674
